LNEC Test File eXtractor

File: sineSweep_A=4_f=10e-4to40_CosTaper5percent_0.drv

Created in: 2026-01-07 17:30:06.402507

Number of channels: 3

Name:	PosA1T	PosA2V	PosA3L
Type:			
Unit:	m	m	m
No. of Samples:	7192	7192	7192
Time step [s]:	0.005	0.005	0.005
Trigger date:	1970-01-01	1970-01-01	1970-01-01
Trigger time:	00:00:00.000000	00:00:00.000000	00:00:00.000000
Duration [s]:	35.955	35.955	35.955
Data:
PosA1T	PosA2V	PosA3L
-0.0038365473765528896	-0.0038365473765528896	-0.0038365473765528896
-0.003912353031625281	-0.003912353031625281	-0.003912353031625281
-0.003964965330073269	-0.003964965330073269	-0.003964965330073269
-0.003994018061002785	-0.003994018061002785	-0.003994018061002785
-0.003999022943221735	-0.003999022943221735	-0.003999022943221735
-0.003979735836134073	-0.003979735836134073	-0.003979735836134073
-0.003936400880335846	-0.003936400880335846	-0.003936400880335846
-0.003868773935231008	-0.003868773935231008	-0.003868773935231008
-0.0037773432820116504	-0.0037773432820116504	-0.0037773432820116504
-0.003662475131571843	-0.003662475131571843	-0.003662475131571843
-0.0035247798354017023	-0.0035247798354017023	-0.0035247798354017023
-0.0033647456746933205	-0.0033647456746933205	-0.0033647456746933205
-0.003183349211830884	-0.003183349211830884	-0.003183349211830884
-0.0029816890794966	-0.0029816890794966	-0.0029816890794966
-0.002760741840074654	-0.002760741840074654	-0.002760741840074654
-0.0025218502668433018	-0.0025218502668433018	-0.0025218502668433018
-0.002266479203378821	-0.002266479203378821	-0.002266479203378821
-0.0019959714229594665	-0.0019959714229594665	-0.0019959714229594665
-0.0017121579800555857	-0.0017121579800555857	-0.0017121579800555857
-0.0014167478588395037	-0.0014167478588395037	-0.0014167478588395037
-0.0011114500434835446	-0.0011114500434835446	-0.0011114500434835446
-0.0007983397290541023	-0.0007983397290541023	-0.0007983397290541023
-0.00047924797002152434	-0.00047924797002152434	-0.00047924797002152434
-0.00015649410204825122	-0.00015649410204825122	-0.00015649410204825122
0.00016809082039536956	0.00016809082039536956	0.00016809082039536956
0.0004923095319449207	0.0004923095319449207	0.0004923095319449207
0.0008138426969379622	0.0008138426969379622	0.0008138426969379622
0.001130737190606123	0.001130737190606123	0.001130737190606123
0.0014406736772869626	0.0014406736772869626	0.0014406736772869626
0.0017415769619140878	0.0017415769619140878	0.0017415769619140878
0.002031371849421104	0.002031371849421104	0.002031371849421104
0.00230810521503964	0.00230810521503964	0.00230810521503964
0.0025695797934052796	0.0025695797934052796	0.0025695797934052796
0.0028142086706437214	0.0028142086706437214	0.0028142086706437214
0.0030399166516885704	0.0030399166516885704	0.0030399166516885704
0.0032452388929635504	0.0032452388929635504	0.0032452388929635504
0.003428466410296335	0.003428466410296335	0.003428466410296335
0.0035882564304086702	0.0035882564304086702	0.0035882564304086702
0.003723266180022301	0.003723266180022301	0.003723266180022301
0.0038326411670510656	0.0038326411670510656	0.0038326411670510656
0.003915160688514731	0.003915160688514731	0.003915160688514731
0.00397009232262516	0.00397009232262516	0.00397009232262516
0.003997069858488282	0.003997069858488282	0.003997069858488282
0.003995727085210027	0.003995727085210027	0.003995727085210027
0.003965575721598303	0.003965575721598303	0.003965575721598303
0.003906981978547179	0.003906981978547179	0.003906981978547179
0.0038200679263546786	0.0038200679263546786	0.0038200679263546786
0.0037053218462128946	0.0037053218462128946	0.0037053218462128946
0.0035633540896119428	0.0035633540896119428	0.0035633540896119428
0.0033951412189360086	0.0033951412189360086	0.0033951412189360086
0.003201659796569277	0.003201659796569277	0.003201659796569277
0.00298413052549198	0.00298413052549198	0.00298413052549198
0.0027441403195784192	0.0027441403195784192	0.0027441403195784192
0.0024832760927028952	0.0024832760927028952	0.0024832760927028952
0.0022034909696337793	0.0022034909696337793	0.0022034909696337793
0.0019064939345433962	0.0019064939345433962	0.0019064939345433962
0.0015947263933922089	0.0015947263933922089	0.0015947263933922089
0.001270141470948588	0.001270141470948588	0.001270141470948588
0.0009354247137690439	0.0009354247137690439	0.0009354247137690439
0.0005927733872179933	0.0005927733872179933	0.0005927733872179933
0.0002449951081499694	0.0002449951081499694	0.0002449951081499694
-0.00010534664717654113	-0.00010534664717654113	-0.00010534664717654113
-0.00045556633220502854	-0.00045556633220502854	-0.00045556633220502854
-0.0008029784003789829	-0.0008029784003789829	-0.0008029784003789829
-0.0011447752348438711	-0.0011447752348438711	-0.0011447752348438711
-0.0014785154296392301	-0.0014785154296392301	-0.0014785154296392301
-0.00180114722731448	-0.00180114722731448	-0.00180114722731448
-0.0021103512922071807	-0.0021103512922071807	-0.0021103512922071807
-0.0024035641480588455	-0.0024035641480588455	-0.0024035641480588455
-0.0026783443889090114	-0.0026783443889090114	-0.0026783443889090114
-0.0029323726790952374	-0.0029323726790952374	-0.0029323726790952374
-0.0031634517532531064	-0.0031634517532531064	-0.0031634517532531064
-0.003369750556912271	-0.003369750556912271	-0.003369750556912271
-0.0035493159653043607	-0.0035493159653043607	-0.0035493159653043607
-0.0037005610645550733	-0.0037005610645550733	-0.0037005610645550733
-0.0038221430813861553	-0.0038221430813861553	-0.0038221430813861553
-0.003912841312817374	-0.003912841312817374	-0.003912841312817374
-0.00397192333706059	-0.00397192333706059	-0.00397192333706059
-0.003998412591731619	-0.003998412591731619	-0.003998412591731619
-0.003992187006532437	-0.003992187006532437	-0.003992187006532437
-0.0039528803705689754	-0.0039528803705689754	-0.0039528803705689754
-0.0038807368244372785	-0.0038807368244372785	-0.0038807368244372785
-0.0037762446493294416	-0.0037762446493294416	-0.0037762446493294416
-0.0036398921264375558	-0.0036398921264375558	-0.0036398921264375558
-0.00347277788844383	-0.00347277788844383	-0.00347277788844383
-0.003276244708626519	-0.003276244708626519	-0.003276244708626519
-0.003051513289965855	-0.003051513289965855	-0.003051513289965855
-0.002800536757230209	-0.002800536757230209	-0.002800536757230209
-0.0025252682351879505	-0.0025252682351879505	-0.0025252682351879505
-0.0022277829189054745	-0.0022277829189054745	-0.0022277829189054745
-0.0019107663549392906	-0.0019107663549392906	-0.0019107663549392906
-0.0015766599492498623	-0.0015766599492498623	-0.0015766599492498623
-0.0012282713186917225	-0.0012282713186917225	-0.0012282713186917225
-0.0008685301504174276	-0.0008685301504174276	-0.0008685301504174276
-0.0005006102721755799	-0.0005006102721755799	-0.0005006102721755799
-0.00012768551171478203	-0.00012768551171478203	-0.00012768551171478203
0.00024707030321636337	0.00024707030321636337	0.00024707030321636337
0.0006204833448692538	0.0006204833448692538	0.0006204833448692538
0.0009890135746012175	0.0009890135746012175	0.0009890135746012175
0.0013493650943656283	0.0013493650943656283	0.0013493650943656283
0.001698486146711907	0.001698486146711907	0.001698486146711907
0.0020330808335934283	0.0020330808335934283	0.0020330808335934283
0.0023499753272615887	0.0023499753272615887	0.0023499753272615887
0.0026463620108618563	0.0026463620108618563	0.0026463620108618563
0.0029193111972416743	0.0029193111972416743	0.0029193111972416743
0.003166259410142556	0.003166259410142556	0.003166259410142556
0.0033848873139020615	0.0033848873139020615	0.0033848873139020615
0.0035729976431557735	0.0035729976431557735	0.0035729976431557735
0.003728637273135321	0.003728637273135321	0.003728637273135321
0.0038503413602644257	0.0038503413602644257	0.0038503413602644257
0.0039366450609668105	0.0039366450609668105	0.0039366450609668105
0.003986571812858288	0.003986571812858288	0.003986571812858288
0.003999511264448745	0.003999511264448745	0.003999511264448745
0.003975219275142133	0.003975219275142133	0.003975219275142133
0.00391357377464043	0.00391357377464043	0.00391357377464043
0.003814940973837705	0.003814940973837705	0.003814940973837705
0.0036801753648201207	0.0036801753648201207	0.0036801753648201207
0.003510375580269885	0.003510375580269885	0.003510375580269885
0.0033067623231672304	0.0033067623231672304	0.0033067623231672304
0.0030712887182805268	0.0030712887182805268	0.0030712887182805268
0.0028060299606761686	0.0028060299606761686	0.0028060299606761686
0.0025133053860165963	0.0025133053860165963	0.0025133053860165963
0.00219580054085832	0.00219580054085832	0.00219580054085832
0.0018564451123538948	0.0018564451123538948	0.0018564451123538948
0.0014985349985499475	0.0014985349985499475	0.0014985349985499475
0.0011253660974931033	0.0011253660974931033	0.0011253660974931033
0.0007404784478260343	0.0007404784478260343	0.0007404784478260343
0.00034777829908548227	0.00034777829908548227	0.00034777829908548227
-4.9194310085880906e-05	-4.9194310085880906e-05	-4.9194310085880906e-05
-0.00044628898955526724	-0.00044628898955526724	-0.00044628898955526724
-0.0008395994897859351	-0.0008395994897859351	-0.0008395994897859351
-0.0012253416315391662	-0.0012253416315391662	-0.0012253416315391662
-0.001599487094980196	-0.001599487094980196	-0.001599487094980196
-0.0019582517008703056	-0.0019582517008703056	-0.0019582517008703056
-0.0022979733402687997	-0.0022979733402687997	-0.0022979733402687997
-0.002614989904234984	-0.002614989904234984	-0.002614989904234984
-0.0029061275650202546	-0.0029061275650202546	-0.0029061275650202546
-0.00316821249487601	-0.00316821249487601	-0.00316821249487601
-0.0033984370769477167	-0.0033984370769477167	-0.0033984370769477167
-0.0035942378349768885	-0.0035942378349768885	-0.0035942378349768885
-0.0037535395738971314	-0.0037535395738971314	-0.0037535395738971314
-0.003874389168940074	-0.003874389168940074	-0.003874389168940074
-0.003955443846827462	-0.003955443846827462	-0.003955443846827462
-0.0039954829045790625	-0.0039954829045790625	-0.0039954829045790625
-0.003994018061002785	-0.003994018061002785	-0.003994018061002785
-0.003950805175502581	-0.003950805175502581	-0.003950805175502581
-0.003866210458972521	-0.003866210458972521	-0.003866210458972521
-0.003740722192604698	-0.003740722192604698	-0.003740722192604698
-0.0035754390090813196	-0.0035754390090813196	-0.0035754390090813196
-0.0033721919628727343	-0.0033721919628727343	-0.0033721919628727343
-0.0031325679678532435	-0.0031325679678532435	-0.0031325679678532435
-0.002859252570579356	-0.002859252570579356	-0.002859252570579356
-0.002554931317607582	-0.002554931317607582	-0.002554931317607582
-0.0022225338960904784	-0.0022225338960904784	-0.0022225338960904784
-0.0018657224149687393	-0.0018657224149687393	-0.0018657224149687393
-0.0014881589831830608	-0.0014881589831830608	-0.0014881589831830608
-0.0010937498502701843	-0.0010937498502701843	-0.0010937498502701843
-0.0006868895469589441	-0.0006868895469589441	-0.0006868895469589441
-0.000271850533680151	-0.000271850533680151	-0.000271850533680151
0.00014697265883736036	0.00014697265883736036	0.00014697265883736036
0.0005648192889706864	0.0005648192889706864	0.0005648192889706864
0.0009771727556929695	0.0009771727556929695	0.0009771727556929695
0.0013792723173813059	0.0013792723173813059	0.0013792723173813059
0.0017668455136048847	0.0017668455136048847	0.0017668455136048847
0.0021353757433368484	0.0021353757433368484	0.0021353757433368484
0.0024805905461463855	0.0024805905461463855	0.0024805905461463855
0.0027985836724967552	0.0027985836724967552	0.0027985836724967552
0.003085693013447261	0.003085693013447261	0.003085693013447261
0.0033383785303552323	0.0033383785303552323	0.0033383785303552323
0.003553710536068112	0.003553710536068112	0.003553710536068112
0.0037290034840293906	0.0037290034840293906	0.0037290034840293906
0.0038620601088746507	0.0038620601088746507	0.0038620601088746507
0.003951171426431568	0.003951171426431568	0.003951171426431568
0.00399511673371991	0.00399511673371991	0.00399511673371991
0.003993285679249563	0.003993285679249563	0.003993285679249563
0.003945189981828433	0.003945189981828433	0.003945189981828433
0.003851317922648611	0.003851317922648611	0.003851317922648611
0.003712646064094285	0.003712646064094285	0.003712646064094285
0.003530395109145686	0.003530395109145686	0.003530395109145686
0.003306518182571184	0.003306518182571184	0.003306518182571184
0.003043578760629266	0.003043578760629266	0.003043578760629266
0.0027443844601744653	0.0027443844601744653	0.0027443844601744653
0.002412231179253408	0.002412231179253408	0.002412231179253408
0.002051025167402835	0.002051025167402835	0.002051025167402835
0.0016647947444575109	0.0016647947444575109	0.0016647947444575109
0.001258178581742317	0.001258178581742317	0.001258178581742317
0.0008358153505821336	0.0008358153505821336	0.0008358153505821336
0.00040270993319591075	0.00040270993319591075	0.00040270993319591075
-3.588864760135489e-05	-3.588864760135489e-05	-3.588864760135489e-05
-0.0004747313689946669	-0.0004747313689946669	-0.0004747313689946669
-0.0009085692081690288	-0.0009085692081690288	-0.0009085692081690288
-0.0013319090017133977	-0.0013319090017133977	-0.0013319090017133977
-0.0017398679377068464	-0.0017398679377068464	-0.0017398679377068464
-0.0021270749230363557	-0.0021270749230363557	-0.0021270749230363557
-0.0024887692160790215	-0.0024887692160790215	-0.0024887692160790215
-0.002820434215807986	-0.002820434215807986	-0.002820434215807986
-0.0031177974617924388	-0.0031177974617924388	-0.0031177974617924388
-0.0033770747747936614	-0.0033770747747936614	-0.0033770747747936614
-0.0035947261161689815	-0.0035947261161689815	-0.0035947261161689815
-0.0037679438690638657	-0.0037679438690638657	-0.0037679438690638657
-0.0038942866275178513	-0.0038942866275178513	-0.0038942866275178513
-0.003972045407358613	-0.003972045407358613	-0.003972045407358613
-0.003999877435307897	-0.003999877435307897	-0.003999877435307897
-0.003977416500471633	-0.003977416500471633	-0.003977416500471633
-0.0039044184622537745	-0.0039044184622537745	-0.0039044184622537745
-0.0037818598830385076	-0.0037818598830385076	-0.0037818598830385076
-0.00361083939550804	-0.00361083939550804	-0.00361083939550804
-0.0033934321947287666	-0.0033934321947287666	-0.0033934321947287666
-0.003132201756959174	-0.003132201756959174	-0.003132201756959174
-0.0028303219099478634	-0.0028303219099478634	-0.0028303219099478634
-0.0024914547626355313	-0.0024914547626355313	-0.0024914547626355313
-0.0021198727754529884	-0.0021198727754529884	-0.0021198727754529884
-0.0017202146197251155	-0.0017202146197251155	-0.0017202146197251155
-0.0012976072479688855	-0.0012976072479688855	-0.0012976072479688855
-0.0008572996829992955	-0.0008572996829992955	-0.0008572996829992955
-0.0004051512991214575	-0.0004051512991214575	-0.0004051512991214575
5.2978529359516074e-05	5.2978529359516074e-05	5.2978529359516074e-05
0.0005111083578404896	0.0005111083578404896	0.0005111083578404896
0.0009631346714203044	0.0009631346714203044	0.0009631346714203044
0.0014031980957938481	0.0014031980957938481	0.0014031980957938481
0.001825195116059962	0.001825195116059962	0.001825195116059962
0.0022235104985095806	0.0022235104985095806	0.0022235104985095806
0.0025926510797316597	0.0025926510797316597	0.0025926510797316597
0.00292761197750725	0.00292761197750725	0.00292761197750725
0.0032236324502134487	0.0032236324502134487	0.0032236324502134487
0.0034766841780154894	0.0034766841780154894	0.0034766841780154894
0.0036829829816746535	0.0036829829816746535	0.0036829829816746535
0.0038395991740383865	0.0038395991740383865	0.0038395991740383865
0.0039440913491462235	0.0039440913491462235	0.0039440913491462235
0.003994872593123864	0.003994872593123864	0.003994872593123864
0.003991088413885146	0.003991088413885146	0.003991088413885146
0.003932372600535999	0.003932372600535999	0.003932372600535999
0.0038194575748645627	0.0038194575748645627	0.0038194575748645627
0.0036535640398510684	0.0036535640398510684	0.0036535640398510684
0.0034367671905619107	0.0034367671905619107	0.0034367671905619107
0.003171874643851622	0.003171874643851622	0.003171874643851622
0.002862304368064852	0.002862304368064852	0.002862304368064852
0.002512206753334388	0.002512206753334388	0.002512206753334388
